Q36,3278747.964,367569.74,23.035,ZJ
Q36,3278752.691,367570.4023,22.038,XX
Q36,3278769.247,367572.7221,22.084,XX0
Q36,3278771.871,367573.0897,21.822,ZDD
Q36,3278774.691,367573.4849,18.888,ZDJ
Q36,3278774.924,367573.5175,18.793,ZSB
Q36,3278776.98,367573.8056,18.495,SD3
Q36,3278779.209,367574.1179,18.463,SD2
Q36,3278783.413,367574.7069,18.314,SD1
Q36,3278784.039,367574.7947,18.507,SD0
Q36,3278786.989,367575.208,18.629,SD
Q36,3278787.959,367575.3439,18.785,YSB
Q36,3278788.425,367575.4092,18.939,YDJ
Q36,3278790.861,367575.7505,20.544,XX0
Q36,3278791.24,367575.8036,20.55,XX
Q36,3278793.162,367576.0729,21.781,YDD
Q36,3278793.661,367576.1429,22.025,XX2
Q36,3278802.614,367577.3973,21.943,XX1
Q36,3278806.354,367577.9213,21.984,XX0
Q36,3278806.927,367578.0016,22.124,XX
Q36,3278807.258,367578.048,23.226,YJ
