B199,3280344.658,356799.768,42.236,Zj
B199,3280339.108,356803.374,41.547,Lsh
B199,3280325.305,356798.545,39.438,Zzs
B199,3280311.017,356797.073,39.203,X1
B199,3280251.29,356788.038,38.325,X2
B199,3280188.628,356814.648,43.035,Dd
B199,3279773.301,356705.205,41.81,Yj
B199,3279807.462,356712.264,39.627,Xx1
B199,3279849.686,356722.498,39.844,Xx2
B199,3279876.714,356726.89,39.682,Xx3
B199,3279970.328,356743.296,38.334,Xx4
B199,3280094.961,356762.902,37.521,Xx5
B199,3280094.01,356819.097,41.111,Dd
B199,3280181.384,356797.692,34.5,Sb
B199,3280180.372,356797.01,34.184,Dj
B199,3280177.382,356796.463,33.865,Sd1
B199,3280175.15,356795.366,33.813,Sd2
B199,3280161.998,356804.69,34.502,Sb
B199,3280163.281,356804.393,34.365,Dj
B199,3280164.939,356803.759,34.248,Sd3
B199,3280166.148,356803.891,34.132,Sd4
