B25,3279181.852,367060.512,17.525,ZJ
B25,3279182.79,367064.263,16.91,ZDD
B25,3279184.539,367071.26,13.944,ZDJ
B25,3279184.771,367072.187,13.926,ZSB
B25,3279185.409,367074.74,13.689,SD2
B25,3279185.817,367076.37,13.774,SD1
B25,3279186.202,367077.9105,13.765,SD0
B25,3279186.518,367079.1748,13.864,SD
B25,3279186.665,367079.7628,13.923,YSB
B25,3279187.391,367082.6666,13.906,YDJ
B25,3279188.518,367087.176,16.776,YDD
B25,3279188.808,367088.336,16.851,XX
B25,3279189.57,367091.3826,16.952,XX0
B25,3279195.57,367115.3816,16.251,XX1
B25,3279198.521,367127.1856,16.371,XX2
B25,3279208.152,367165.7083,16.553,XX3
B25,3279214.107,367189.527,17.241,XX4
B25,3279215.637,367195.6468,17.208,XX5
B25,3279216.501,367199.104,17.672,YJ
