13,3281151.719,366567.742,17.434,ZJ
12,3281149.361,366564.6776,16.349,XX
11,3281147.82,366562.6746,16.42,XX
10,3281146.728,366561.2564,16.234,XX
9,3281124.589,366532.4844,16.066,XX
8,3281112.327,366516.549,15.918,XX
7,3281109.5,366512.8745,15.756,ZDD
14,3281069.188,366460.4865,9.355,ZDJ
15,3281068.58,366459.6963,9.133,ZSB
16,3281065.416,366455.5846,8.925,SD
17,3281063.611,366453.2388,8.661,SD
18,3281060.119,366448.7007,8.857,SD
19,3281057.96,366445.894,8.879,SD
20,3281055.181,366442.2831,9.115,YSB
22,3281054.27,366441.0996,9.49,XX
21,3281054.231,366441.0489,9.293,YDJ
23,3281051.7,366437.7597,10.941,XX
24,3281042.831,366426.2334,10.468,XX
25,3281034.081,366414.8622,11.142,XX
1,3281014.798,366389.8022,16.245,YDD
2,3281013.628,366388.2823,16.401,XX
3,3281012.909,366387.3467,16.255,XX
4,3281009.23,366382.5658,16.251,XX
5,3280997.181,366366.9076,16.429,XX
6,3280988.761,366355.965,17.379,YJ
