Q33,3280029.67,353658.938,51.129,ZJ
Q33,3280027.318,353656.7786,49.612,XX
Q33,3280016.59,353646.9294,49.546,XX0
Q33,3279987.378,353620.1107,49.81,XX1
Q33,3279973.503,353607.3723,50.337,XX2
Q33,3279968.799,353603.0537,50.527,ZDD
Q33,3279967.486,353601.8482,46.939,ZDJ
Q33,3279965.414,353599.9462,45.611,ZSB
Q33,3279962.406,353597.1845,43.58,SD2
Q33,3279955.772,353591.0942,42.953,SD3
Q33,3279947.437,353583.4419,44.82,SD4
Q33,3279943.105,353579.4648,45.611,YSB
Q33,3279936.188,353573.1145,47.464,XX
Q33,3279921.921,353560.0161,47.493,YDJ
Q33,3279919.337,353557.6441,49.212,YDD
Q33,3279916.164,353554.7308,50.177,XX1
Q33,3279908.868,353548.0327,50.394,XX0
Q33,3279894.141,353534.5119,50.794,XX
Q33,3279892.957,353533.425,50.979,YJ
