Q11,3280399.313,355387.191,46.077,Zj
Q11,3280357.966,355386.0188,43.726,Xx1
Q11,3280338.255,355385.46,45.378,Xx2
Q11,3280332.214,355385.2887,44.732,Dd
Q11,3280317.596,355384.8743,38.908,Dj
Q11,3280313.012,355384.7443,38.416,Sb
Q11,3280310.673,355384.678,38.056,Sd3
Q11,3280307.899,355384.5993,37.966,Sd2
Q11,3280306.061,355384.5472,38.055,Sd1
Q11,3280304.395,355384.5,38.417,Sb
Q11,3280300.574,355384.3916,38.647,Xx5
Q11,3280287.06,355384.0085,39.135,Xx4
Q11,3280279.653,355383.7985,39.485,Xx3
Q11,3280273.442,355383.6224,40.299,Xx2
Q11,3280272.923,355383.6077,39.746,Xx1
Q11,3280267.154,355383.4442,40.628,Dj
Q11,3280255.517,355383.1142,43.723,Dd
Q11,3280251.669,355383.0052,44.743,Xx1
Q11,3280218.432,355382.0629,42.507,Xx3
Q11,3279901.817,355373.0865,42.786,Xx2
Q11,3279678.227,355366.7475,44.767,Xx1
Q11,3279632.073,355365.439,45.985,Yj
