Q12,3280399.522,355376.889,46.035,Zj
Q12,3280361.913,355375.7728,44.325,Xx1
Q12,3280338.416,355375.0754,45.452,Xx2
Q12,3280334.079,355374.9467,44.636,Dd
Q12,3280317.149,355374.4443,38.761,Dj
Q12,3280314.753,355374.3732,38.408,Sb
Q12,3280313.205,355374.3272,38.084,Sd1
Q12,3280311.28,355374.2701,37.983,Sd2
Q12,3280309.421,355374.2149,38.089,Sd3
Q12,3280306.888,355374.1397,38.406,Sb
Q12,3280304.225,355374.0607,38.796,Xx1
Q12,3280295.453,355373.8003,38.86,Xx2
Q12,3280290.32,355373.648,39.023,Xx3
Q12,3280286.055,355373.5214,38.985,Xx4
Q12,3280282.062,355373.4029,39.159,Xx5
Q12,3280275.604,355373.2113,40.068,Xx6
Q12,3280271.175,355373.0798,40.032,Xx7
Q12,3280268.179,355372.9909,40.848,Dj
Q12,3280258.797,355372.7125,42.975,Dd
Q12,3280254.307,355372.5792,44.698,Xx1
Q12,3280216.491,355371.4568,42.705,Xx3
Q12,3279902.11,355362.1264,42.746,Xx2
Q12,3279678.246,355355.4823,45.037,Xx1
Q12,3279633.489,355354.154,46.003,Yj
