B16,3281458.769,359840.963,31.908,Zj
B16,3281457.798,359839.7377,31.196,Xx
B16,3281456.245,359837.778,30.508,Xx0
B16,3281449.65,359829.4568,30.285,Xx1
B16,3281448.202,359827.6295,30.352,Zdd
B16,3281447.198,359826.3628,29.409,Xx
B16,3281446.913,359826.0029,29.389,Xx
B16,3281446.746,359825.7924,28.063,Zsb
B16,3281446.624,359825.6388,27.725,Zdj
B16,3281446.063,359824.9306,27.776,Sd
B16,3281443.458,359821.6438,28.263,Sd0
B16,3281441.098,359818.6661,27.697,Sd1
B16,3281439.139,359816.1941,27.488,Sd2
B16,3281438.126,359814.9157,27.583,Sd3
B16,3281437.37,359813.9616,27.878,Ydj
B16,3281436.912,359813.3835,28.058,Ysb
B16,3281436.579,359812.9637,29.014,Xx
B16,3281436.077,359812.3303,29.141,Xx0
B16,3281435.133,359811.1392,29.81,Ydd
B16,3281431.508,359806.565,30.9,Yj
