46,3276512.328,364161.048,18.613,Zj
45,3276462.013,364173.7191,19.482,Xx
44,3276429.73,364181.8492,19.635,Xx
43,3276410.642,364186.6563,19.154,Xx
42,3276409.419,364186.9641,18.79,Xx
41,3276404.452,364188.2151,18.3,Xx
40,3276360.676,364199.2396,18.009,Xx
39,3276337.873,364204.9821,19.239,Xx
38,3276333.441,364206.0982,21.424,Xx
37,3276330.459,364206.8493,21.398,Zdd
36,3276321.475,364209.1116,16.658,Xx
35,3276304.512,364213.3836,16.26,Xx
34,3276301.389,364214.1702,14.92,Zdj
33,3276300.696,364214.3446,14.775,ZSB
32,3276299.568,364214.6286,14.274,Sd
31,3276287.654,364217.629,14.139,Sd
30,3276286.891,364217.8212,14.315,Sd
29,3276286.011,364218.0429,14.519,Sd
28,3276284.586,364218.4017,14.659,Sd
27,3276281.937,364219.0687,14.663,Sd
26,3276280.672,364219.3874,14.409,Sd
25,3276279.995,364219.5578,14.501,Sd
24,3276278.853,364219.8455,14.504,Sd
23,3276277.946,364220.0738,14.506,Sd
22,3276276.735,364220.3788,14.489,Sd
21,3276275.05,364220.8032,14.401,Sd
20,3276273.465,364221.2025,14.56,Sd
19,3276271.967,364221.5795,14.651,Sd
18,3276271.233,364221.7644,14.746,Ysb
17,3276269.957,364222.0858,14.863,Ydj
16,3276268.409,364222.4756,15.208,Xx
15,3276258.411,364224.9935,16.401,Xx
14,3276250.057,364227.0974,17.284,Xx
1,3276244.842,364228.4107,20.374,Ydd
2,3276230.871,364231.929,20.056,Xx
3,3276230.36,364232.0576,18.688,Xx
4,3276223.461,364233.7951,16.396,Xx
5,3276145.718,364253.3736,17.262,Xx
6,3276144.315,364253.7271,17.792,Xx
7,3276105.603,364263.4762,17.826,Xx
8,3276072.777,364271.743,17.641,Xx
9,3276071.732,364272.0061,18.308,Xx
10,3276025.567,364283.6321,18.687,Xx
11,3276015.965,364286.0501,19.816,Xx
12,3275997.512,364290.6974,20.243,Xx
13,3275970.726,364297.443,24.226,Yj
