1,3281699.854,359907.039,32.379,Xx
2,3281699.508,359906.077,33.053,Yj
3,3281704.169,359918.464,32.328,Ydd
4,3281705.254,359920.43,31.086,Xx
5,3281705.295,359921.63,31.143,Xx0
6,3281706.087,359922.668,30.038,Xx1
7,3281706.444,359923.551,29.859,Xx2
8,3281706.588,359924.06,29.522,Xx3
9,3281708.354,359926.827,29.375,Ydj
10,3281708.399,359927.118,29.326,Ysb
11,3281708.62,359927.513,29.175,Sd
12,3281709.305,359928.348,29.053,Sd0
13,3281709.466,359929.404,29.098,Sd1
14,3281709.753,359930.948,29.067,Sd2
15,3281709.876,359932.005,29.186,Sd3
16,3281710.207,359933.033,29.311,Zsb
17,3281710.19,359933.213,29.431,Zdj
18,3281711.85,359936.71,32.311,Zdd
19,3281714.305,359943.87,32.212,Xx
20,3281715.844,359956.068,31.911,Xx0
21,3281722.154,359974.153,32.389,Zj
