Q9,3280214.442,356824.174,41.799,Zj
Q9,3280210.934,356825.005,40.53,Xx1
Q9,3280207.17,356825.935,40.521,Xx2
Q9,3280203.873,356826.298,40.671,Xx3
Q9,3280200.277,356826.991,40.854,Xx4
Q9,3280197.165,356827.287,40.865,Xx5
Q9,3280194.994,356828.563,40.243,Xx6
Q9,3280190.506,356830.377,39.685,Dd
Q9,3280091.099,356844.281,40.609,Dd
Q9,3280068.408,356848.047,40.433,Xx1
Q9,3280060.898,356849.328,40.074,Xx2
Q9,3280038.211,356852.526,42.028,Yj
Q9,3280177.709,356831.621,34.502,Sb
Q9,3280177.317,356832.356,34.202,Dj
Q9,3280175.672,356832.308,34.097,Sd1
Q9,3280167.504,356832.049,33.686,Sd2
Q9,3280157.283,356833.349,34.202,Sd3
Q9,3280149.18,356834.596,34.276,Sd4
Q9,3280142.284,356836.184,34.503,Sb
Q9,3280134.659,356837.417,34.263,Dj
