Q13,3279118.058,367087.043,17.397,Zdd
Q13,3279117.395,367085.979,17.778,Xx
Q13,3279115.866,367081.916,17.651,Xx0
Q13,3279115.385,367079.981,17.999,ZJ
Q13,3279143.934,367169.649,17.706,yj0
Q13,3279142.306,367165.07,17.181,xx
Q13,3279139.071,367154.656,16.998,xx0
Q13,3279134.532,367141.81,16.99,xx1
Q13,3279125.992,367115.86,17.279,xx2
Q13,3279123.333,367105.615,17.583,ydd
Q13,3279122.011,367101.403,14.348,dj
Q13,3279121.43,367098.307,13.963,ysb
Q13,3279121.285,367097.542,13.647,sd
Q13,3279121.673,367096.67,13.499,sd0
Q13,3279120.99,367095.468,13.647,sd1
Q13,3279120.51,367094.28,13.961,zsb
Q13,3279119.658,367091.1,14.496,zdj
