B601,3278072.16,368743.455,34.346,YJ
B601,3278071.121,368741.108,32.501,XX1
B601,3278068.337,368728.731,32.636,XX2
B601,3278071.703,368711.437,32.417,XX3
B601,3278068.647,368685.695,33.079,ZZS
B601,3278061.582,368684.022,32.84,ÓÒµÌ¶¥
B601,3278060.271,368683.853,32.605,LSH
B601,3278056.326,368678.477,28.928,KX
B601,3278056.513,368678.721,29.245,YSB
B601,3278056.387,368677.546,29.227,SD1
B601,3278055.166,368676.063,28.959,SD2
B601,3278053.499,368673.784,28.961,SD3
B601,3278051.204,368673.016,28.999,SD4
B601,3278050.461,368671.807,28.802,KX
B601,3278050.298,368671.554,29.245,ZSB
B601,3278049.304,368664.712,32.985,×óµÌ¶¥
B601,3278047.28,368662.268,33.083,XX4
B601,3278042.366,368659.431,33.06,XX5
B601,3278040.719,368657.794,34.277,ZJ
