B31,3276365.501,364533.714,21.086,YJ
B31,3276370.906,364530.972,20.295,ÓÒµÌ¶¥
B31,3276380.492,364526.331,17.286,KX
B31,3276384.415,364520.955,16.863,XX1
B31,3276391.375,364515.409,15.422,XX2
B31,3276394.63,364513.865,14.637,XX3
B31,3276395.721,364513.746,14.547,YSB
B31,3276397.358,364512.938,14.498,SD1
B31,3276399.866,364511.701,14.533,SD2
B31,3276401.84,364509.389,14.506,SD3
B31,3276403.89,364506.42,14.371,SD4
B31,3276407.502,364503.292,14.252,SD5
B31,3276410.072,364499.755,14.453,SD6
B31,3276410.378,364499.239,14.572,ZSB
B31,3276413.019,364496.361,14.676,XX
B31,3276417.669,364491.815,15.244,XX1
B31,3276426.233,364486.169,16.39,XX2
B31,3276436.545,364481.254,17.478,KX
B31,3276446.501,364476.678,21.096,×óµÌ¶¥
B31,3276449.564,364475.582,21.759,ZJ
