B299,3277554.434,368865.948,39.865,zj0
B299,3277565.697,368880.824,39.307,xx
B299,3277579.287,368907.392,38.266,xx0
B299,3277606.28,368943.412,36.428,lsh
B299,3277620.086,368954.616,36.265,zzs
B299,3277659.517,368982.606,36.554,×óµÌ¶¥
B299,3277666.46,368981.787,32.966,dj
B299,3277668.781,368983.102,32.472,sd
B299,3277671.193,368985.186,32.354,sd0
B299,3277676.352,368987.078,32.994,dj
B299,3277680.617,368988.144,35.425,ydd
B299,3277683.853,368988.343,36.488,xx
B299,3277692.484,368989.284,36.473,xx
B299,3277721.558,369004.289,36.275,xx0
B299,3277725.642,369005.208,37.746,yj
