1,3281647.504,359910.04,29.162,Zdj
2,3281647.519,359909.76,29.006,Zsb
3,3281647.182,359910.093,31.478,Zdd
4,3281648.263,359908.826,28.804,Sd
5,3281648.552,359908.485,28.884,Sd0
6,3281649.019,359907.742,28.929,Sd1
7,3281649.118,359907.652,28.957,Sd2
8,3281649.741,359906.817,28.995,Ysb
9,3281650.112,359906.33,29.078,Xx
10,3281651.731,359903.48,29.239,Ydj
11,3281649.308,359896.084,30.121,Xx
12,3281650.44,359895.108,31.637,Ydd
13,3281665.067,359887.329,31.99,Xx
14,3281667.612,359889.977,32.699,Zzs
15,3281684.955,359880.311,32.187,Xx
16,3281701.284,359819.535,32.722,Xx0
17,3281709.966,359798.449,32.604,Xx1
18,3281718.064,359773.895,32.169,Xx2
19,3281727.964,359771.154,32.426,Xx3
20,3281753.121,359723.768,33.874,Yj
21,3281707.892,359755.537,32.393,Lsh
22,3281589.255,359976.386,31.018,Xx
23,3281588.789,360009.099,30.797,Xx0
24,3281602.399,360054.693,31.065,Xx1
25,3281579.547,360085.338,31.463,Zj
26,3281594.126,359959.849,31.27,Xx
