B37,3279925.149,353676.161,50.213,ZJ
B37,3279923.733,353675.4616,49.899,ZDD
B37,3279920.99,353674.1063,47.706,XX
B37,3279913.981,353670.6432,48.399,XX
B37,3279905.267,353666.338,46.262,ZDJ
B37,3279898.108,353662.8013,45.585,ZSB
B37,3279892.681,353660.1199,45.167,SD
B37,3279889.111,353658.3563,45.036,SD0
B37,3279886.318,353656.9762,44.922,SD1
B37,3279884.514,353656.0848,44.79,SD2
B37,3279878.725,353653.2249,45.204,SD3
B37,3279872.672,353650.2343,45.245,SD4
B37,3279865.175,353646.5307,45.581,YSB
B37,3279862.076,353644.9996,45.932,YDJ
B37,3279859.637,353643.7943,48.236,YDD
B37,3279858.454,353643.21,51.228,YJ
