20,3280079.567,353626.993,52.041,ZJ
19,3280061.063,353609.4045,51.566,XX1
18,3280041.01,353590.343,50.738,XX0
17,3280031.115,353580.9375,50.796,XX
16,3280027.855,353577.8388,49.945,LSH
15,3280020.132,353570.4979,49.554,ZZS
14,3280013.767,353564.448,49.443,ZDD
2,3280007.953,353558.9217,45.862,ZDJ
1,3280007.134,353558.1433,45.558,ZSB
3,3280006.407,353557.4522,44.894,SD
4,3280004.906,353556.0248,44.884,SD0
5,3280002.104,353553.3617,44.938,SD1
6,3280000.241,353551.5905,44.768,SD2
7,3279997.858,353549.326,44.866,SD3
8,3279995.304,353546.8978,45.228,SD4
9,3279992.893,353544.6062,45.547,YSB
10,3279991.624,353543.4005,45.833,YDJ
11,3279976.242,353528.7792,46.784,XX
12,3279966.281,353519.3109,48.407,YDD
13,3279953.884,353507.527,50.84,YJ
