B29,3277037.86,365839.247,19.421,yj
B29,3277069.945,365837.262,17.042,xx
B29,3277105.705,365779.472,18.628,xx0
B29,3277145.648,365747.822,18.227,xx1
B29,3277183.264,365740.82,17.002,xx
B29,3277170.641,365703.75,18.263,xx0
B29,3277182.206,365690.436,17.559,lsh
B29,3277183.712,365689.631,16.813,zzs
B29,3277189.256,365685.496,15.62,dd
B29,3277189.895,365685.313,14.726,dj
B29,3277194.369,365684.08,14.096,ysb
B29,3277194.623,365683.552,13.604,sd
B29,3277195.85,365682.129,13.144,sd0
B29,3277195.527,365681.21,12.881,sd1
B29,3277232.241,365615.165,20.087,zj
B29,3277231.344,365616.549,18.481,xx
B29,3277229.922,365618.877,17.362,dd
B29,3277226.859,365621.326,15.219,dj
B29,3277219.357,365634.249,14.092,zsb
B29,3277217.857,365637.358,13.331,sd
B29,3277217.04,365638.259,13.121,sd0
