B20,3280438.953,355097.86,48.287,zj
B20,3280437.894,355097.8663,47.787,xx
B20,3280434.907,355097.8841,47.371,xx
B20,3280431.708,355097.9031,46.251,xx
B20,3280430.102,355097.9127,45.593,xx
B20,3280392.562,355098.1361,44.742,xx
B20,3280389.868,355098.1522,44.746,xx
B20,3280376.015,355098.2346,44.879,xx
B20,3280367.574,355098.2849,46.124,xx
B20,3280355.852,355098.3547,46.023,dd
B20,3280347.101,355098.4068,41.133,dj
B20,3280345.83,355098.4143,40.941,xx
B20,3280331.625,355098.4989,40.006,xx
B20,3280326.89,355098.5271,39.389,sb
B20,3280324.923,355098.5388,39.151,sd
B20,3280322.853,355098.5511,39.188,sd
B20,3280319.562,355098.5707,39.252,sd
B20,3280318.27,355098.5784,39.101,sd
B20,3280316.605,355098.5883,39.385,sb
B20,3280315.752,355098.5934,39.611,xx
B20,3280298.463,355098.6963,40.143,xx
B20,3280285.583,355098.773,42.183,xx
B20,3280284.513,355098.7793,42.511,xx
B20,3280270.88,355098.8605,42.861,dj
B20,3280269.296,355098.8699,45.443,dd
B20,3280268.848,355098.8726,45.18,Dd
B20,3280267.14,355098.8827,45.529,Xx1
B20,3280261.769,355098.9147,44.002,Xx2
B20,3280257.812,355098.9383,42.882,Xx3
B20,3280141.461,355099.6309,44.567,Xx4
B20,3279910.174,355101.0076,43.377,Xx5
B20,3279808.678,355101.6118,44.713,Zzs
B20,3279795.293,355101.6915,44.729,Xx6
B20,3279734.413,355102.0539,45.607,Lsh
B20,3279721.957,355102.128,46.433,Yj
