Q002,3278058.31,368646.631,33.188,ZJ
Q002,3278058.604,368647.3667,33.194,XX1
Q002,3278061.61,368654.8826,33.265,XX0
Q002,3278062.45,368656.9835,33.089,XX
Q002,3278063.542,368659.7159,32.567,ZDD
Q002,3278064.753,368662.7433,29.225,ZDJ
Q002,3278066.681,368667.5652,29.025,SD1
Q002,3278067.552,368669.7423,28.986,SD0
Q002,3278067.964,368670.7728,28.994,SD
Q002,3278069.198,368673.859,29.151,YDJ
Q002,3278071.227,368678.9332,32.702,YDD
Q002,3278073.912,368685.6489,32.872,XX
Q002,3278075.082,368688.5743,32.619,XX0
Q002,3278075.697,368690.1116,33.125,Xx
Q002,3278080.334,368701.708,33.489,YJ
