1,3281266.278,366413.736,16.532,Zj
3,3281265.287,366412.4979,14.705,Xx
4,3281244.113,366386.0527,14.657,Xx
5,3281235.998,366375.9176,14.696,Xx
6,3281207.436,366340.2448,15.16,Xx
7,3281184.488,366311.5833,16.069,ZDD
8,3281180.498,366306.6001,13.28,Xx
9,3281176.425,366301.5119,12.863,Xx
10,3281174.627,366299.2668,12.129,Xx
11,3281174.327,366298.8917,10.701,Xx
12,3281159.517,366280.3943,10.476,Xx
14,3281156.431,366276.5408,10.23,ZDJ
15,3281154.689,366274.3654,10.061,ZSB
16,3281153.449,366272.8161,9.881,Sd
17,3281152.708,366271.8901,9.686,Sd
18,3281150.708,366269.3928,9.52,Sd
19,3281149.634,366268.0516,9.521,Sd
20,3281149.06,366267.334,9.509,Sd
21,3281148.244,366266.3149,9.691,Sd
22,3281146.992,366264.7517,9.867,Sd
23,3281145.663,366263.0914,9.86,Sd
25,3281143.304,366260.1451,9.941,Sd
26,3281141.088,366257.3771,10.071,Ysb
27,3281139.162,366254.9727,10.276,YDJ
28,3281136.977,366252.2431,10.722,Xx
29,3281133.654,366248.0922,11.28,Xx
30,3281126.374,366238.9997,11.563,Xx
31,3281111.796,366220.7933,11.931,Xx
2,3281106.243,366213.8575,16.114,Ydd
13,3281095.29,366200.177,15.898,Xx
24,3281081.066,366182.4121,15.544,Xx
32,3281061.898,366158.4716,15.611,Xx
33,3281040.268,366131.4568,15.161,Xx
34,3281035.385,366125.358,16.59,Yj
