Q10,3280205.926,356818.021,41.864,Zj
Q10,3280197.839,356819.379,40.872,Xx1
Q10,3280195.614,356819.7527,40.955,Xx2
Q10,3280191.434,356820.4547,39.995,Dd
Q10,3280179.276,356822.4963,34.5,Sb
Q10,3280178.839,356822.5697,34.276,Dj
Q10,3280176.129,356823.0248,34.269,Sd1
Q10,3280167.903,356824.4063,33.813,Sd2
Q10,3280164.374,356824.9988,33.93,Sd3
Q10,3280160.487,356825.6516,34.145,Sd4
Q10,3280153.228,356826.8705,34.5,Sb
Q10,3280132.225,356830.3976,33.822,Dj
Q10,3280089.052,356837.6478,40.792,Dd
Q10,3280075.851,356839.8645,40.541,Xx1
Q10,3280056.098,356843.1817,40.014,Xx2
Q10,3280038.452,356846.145,42.041,Yj
